,id,año,genres
3126,342980,2015,Indie
3126,342980,2015,RPG
3127,307030,2015,Action
3127,307030,2015,Adventure
3127,307030,2015,Indie
3128,347940,2015,Action
3128,347940,2015,Adventure
3128,347940,2015,Casual
3128,347940,2015,Indie
3128,347940,2015,RPG
3128,347940,2015,Early Access
3129,346160,2015,Casual
3129,346160,2015,Indie
3129,346160,2015,RPG
3130,315060,2015,Casual
3130,315060,2015,Indie
3130,315060,2015,Simulation
3131,304650,2015,Adventure
3131,304650,2015,Indie
3131,304650,2015,RPG
3132,344860,2015,Adventure
3132,344860,2015,Indie
3132,344860,2015,RPG
3132,344860,2015,Strategy
3133,306397,2015,RPG
3133,306397,2015,Simulation
3133,306397,2015,Strategy
3134,348650,2015,Action
3134,348650,2015,Indie
3135,342769,2015,Casual
3135,342769,2015,Simulation
3136,345580,2015,Action
3136,345580,2015,Indie
3136,345580,2015,Simulation
3136,345580,2015,Strategy
3137,338320,2015,Adventure
3137,338320,2015,Indie
3137,338320,2015,RPG
3138,321260,2014,Action
3138,321260,2014,Indie
3139,348560,2015,Indie
3139,348560,2015,RPG
3139,348560,2015,Simulation
3139,348560,2015,Strategy
3140,346630,2015,Action
3140,346630,2015,Adventure
3140,346630,2015,Indie
3141,339630,2015,Action
3141,339630,2015,Casual
3141,339630,2015,Strategy
3142,348110,2015,Action
3142,348110,2015,Casual
3142,348110,2015,Indie
3143,342740,2015,Action
3143,342740,2015,Casual
3143,342740,2015,Indie
3144,336670,2015,Free to Play
3145,348450,2015,Action
3145,348450,2015,Adventure
3145,348450,2015,Indie
3146,335010,2015,Indie
3147,349450,2015,Indie
3147,349450,2015,Massively Multiplayer
3147,349450,2015,RPG
3147,349450,2015,Strategy
3147,349450,2015,Early Access
3148,347920,2015,Indie
3149,329890,2015,Animation &amp; Modeling
3149,329890,2015,Design &amp; Illustration
3149,329890,2015,Education
3149,329890,2015,Software Training
3149,329890,2015,Utilities
3149,329890,2015,Early Access
3150,277760,2015,Simulation
3151,311490,2015,Action
3151,311490,2015,Indie
3152,345710,2015,Action
3152,345710,2015,Adventure
3152,345710,2015,Indie
3152,345710,2015,Strategy
3152,345710,2015,Early Access
3153,315393,2015,Action
3153,315393,2015,Massively Multiplayer
3153,315393,2015,Racing
3154,332730,2015,Action
3154,332730,2015,Indie
3155,324343,2015,Action
3155,324343,2015,Adventure
3156,333350,2015,Strategy
3157,326650,2015,Indie
3157,326650,2015,RPG
3158,350520,2015,Indie
3159,350230,2015,Indie
3160,346510,2015,Action
3160,346510,2015,Casual
3160,346510,2015,Indie
3161,349970,2015,Indie
3162,347580,2015,Action
3162,347580,2015,Indie
3162,347580,2015,Simulation
3162,347580,2015,Strategy
3163,344220,2015,Action
3163,344220,2015,Indie
3163,344220,2015,Racing
3163,344220,2015,Early Access
3164,341090,2015,Action
3164,341090,2015,Adventure
3164,341090,2015,Casual
3164,341090,2015,Indie
3165,335020,2015,Strategy
3166,351020,2015,Adventure
3166,351020,2015,Indie
3167,339130,2015,Adventure
3167,339130,2015,Indie
3168,266510,2015,Action
3168,266510,2015,Indie
3168,266510,2015,RPG
3169,327177,2015,Action
3169,327177,2015,Adventure
3170,349560,2015,Action
3170,349560,2015,Indie
3171,342771,2015,Casual
3171,342771,2015,Simulation
3172,342773,2015,Casual
3172,342773,2015,Simulation
3173,342774,2015,Casual
3173,342774,2015,Simulation
3174,342770,2015,Casual
3174,342770,2015,Simulation
3175,342772,2015,Casual
3175,342772,2015,Simulation
3176,342775,2015,Casual
3176,342775,2015,Simulation
3177,341360,2015,Action
3177,341360,2015,Indie
3179,307600,2015,Action
3179,307600,2015,Adventure
3179,307600,2015,Indie
3179,307600,2015,RPG
3179,307600,2015,Strategy
3180,334960,2015,Action
3180,334960,2015,Indie
3180,334960,2015,Simulation
3181,344230,2015,Casual
3181,344230,2015,Indie
3181,344230,2015,Simulation
3181,344230,2015,Strategy
3182,348760,2015,Strategy
3183,253390,2015,Action
3183,253390,2015,Adventure
3183,253390,2015,Indie
3183,253390,2015,RPG
3184,346170,2015,Action
3185,346120,2014,Action
3185,346120,2014,Free to Play
3186,347680,2015,Adventure
3186,347680,2015,Indie
3188,338371,2015,Indie
3188,338371,2015,Simulation
3188,338371,2015,Strategy
3189,346560,2015,Adventure
3189,346560,2015,Casual
3189,346560,2015,Indie
3189,346560,2015,RPG
3190,315840,2015,Action
3190,315840,2015,Indie
3190,315840,2015,RPG
3190,315840,2015,Early Access
3191,340130,2015,Action
3191,340130,2015,Casual
3192,398970,2015,Adventure
3192,398970,2015,Indie
3192,398970,2015,Massively Multiplayer
3192,398970,2015,RPG
3192,398970,2015,Strategy
3193,348960,2015,Adventure
3193,348960,2015,Casual
3194,301050,2015,Adventure
3194,301050,2015,Indie
3195,343840,2015,Adventure
3195,343840,2015,Indie
3196,327470,2015,Indie
3196,327470,2015,Strategy
3197,337740,2015,Racing
3198,349130,2015,Animation &amp; Modeling
3198,349130,2015,Design &amp; Illustration
3198,349130,2015,Utilities
3198,349130,2015,Video Production
3199,320381,2015,Action
3199,320381,2015,Adventure
3200,320383,2015,Action
3200,320383,2015,Adventure
3201,320382,2015,Action
3201,320382,2015,Adventure
3202,320380,2015,Action
3202,320380,2015,Adventure
3203,320520,2015,Adventure
3203,320520,2015,Indie
3204,320385,2015,Action
3204,320385,2015,Adventure
3205,320364,2015,Action
3205,320364,2015,Adventure
3206,320384,2015,Action
3206,320384,2015,Adventure
3207,320387,2015,Action
3207,320387,2015,Adventure
3208,320386,2015,Action
3208,320386,2015,Adventure
3209,320362,2015,Action
3209,320362,2015,Adventure
3210,320363,2015,Action
3210,320363,2015,Adventure
3211,320360,2015,Action
3211,320360,2015,Adventure
3212,320388,2015,Action
3212,320388,2015,Adventure
3213,320371,2015,Action
3213,320371,2015,Adventure
3214,320370,2015,Action
3214,320370,2015,Adventure
3215,320361,2015,Action
3215,320361,2015,Adventure
3216,287290,2015,Action
3216,287290,2015,Adventure
3217,320372,2015,Action
3217,320372,2015,Adventure
3218,296280,2015,Indie
3218,296280,2015,Simulation
3218,296280,2015,Strategy
3219,353020,2015,Action
3219,353020,2015,Casual
3219,353020,2015,Indie
3219,353020,2015,Strategy
3221,342560,2015,Action
3221,342560,2015,Indie
3221,342560,2015,Strategy
3221,342560,2015,Early Access
3222,273500,2015,Action
3222,273500,2015,Indie
3223,323340,2015,Adventure
3224,341690,2015,Adventure
3224,341690,2015,Indie
3225,333510,2015,Action
3225,333510,2015,Indie
3226,314660,2015,Action
3226,314660,2015,Adventure
3226,314660,2015,Indie
3227,323341,2015,Adventure
3228,316610,2015,Indie
3229,244160,2015,Simulation
3229,244160,2015,Strategy
3230,349530,2015,Casual
3230,349530,2015,Indie
3230,349530,2015,Sports
3231,338160,2015,Simulation
3231,338160,2015,Strategy
3232,338162,2015,Simulation
3232,338162,2015,Strategy
3233,348870,2015,Adventure
3233,348870,2015,Casual
3234,350010,2014,Adventure
3234,350010,2014,Casual
3235,341080,2015,Action
3236,338980,2013,Casual
3236,338980,2013,Simulation
3236,338980,2013,Strategy
3237,351740,2015,Action
3237,351740,2015,Adventure
3237,351740,2015,Indie
3238,351890,2015,Action
3238,351890,2015,RPG
3239,343420,2015,Adventure
3239,343420,2015,RPG
3239,343420,2015,Strategy
3240,323470,2015,Action
3241,322520,2015,Action
3242,348680,2015,Action
3243,349930,2015,Action
3244,349931,2015,Action
3245,349932,2015,Action
3246,349933,2015,Action
3247,342782,2015,Casual
3247,342782,2015,Simulation
3248,342780,2015,Casual
3248,342780,2015,Simulation
3249,342783,2015,Casual
3249,342783,2015,Simulation
3250,342781,2015,Casual
3250,342781,2015,Simulation
3251,342784,2015,Casual
3251,342784,2015,Simulation
3252,342785,2015,Casual
3252,342785,2015,Simulation
3253,310810,2015,Action
3253,310810,2015,Adventure
3254,318791,2015,Action
3255,301560,2015,Adventure
3256,340520,2015,Action
3256,340520,2015,Indie
3257,346800,2015,Indie
3257,346800,2015,Early Access
3258,349550,2015,Adventure
3258,349550,2015,Casual
3258,349550,2015,Indie
3258,349550,2015,RPG
3259,342570,2015,Action
3259,342570,2015,Casual
3259,342570,2015,Free to Play
3259,342570,2015,RPG
3259,342570,2015,Simulation
3259,342570,2015,Strategy
3260,353930,2015,Action
3260,353930,2015,Casual
3260,353930,2015,RPG
3260,353930,2015,Simulation
3260,353930,2015,Strategy
3261,353740,2015,Action
3261,353740,2015,Casual
3261,353740,2015,Free to Play
3261,353740,2015,RPG
3261,353740,2015,Simulation
3261,353740,2015,Strategy
3262,353741,2015,Action
3262,353741,2015,Casual
3262,353741,2015,Free to Play
3262,353741,2015,RPG
3262,353741,2015,Simulation
3262,353741,2015,Strategy
3263,319810,2015,Action
3263,319810,2015,Adventure
3264,346810,2015,Indie
3264,346810,2015,Simulation
3264,346810,2015,Strategy
3265,353742,2015,Action
3265,353742,2015,Casual
3265,353742,2015,Free to Play
3265,353742,2015,RPG
3265,353742,2015,Simulation
3265,353742,2015,Strategy
3266,258817,2015,Indie
3266,258817,2015,RPG
3266,258817,2015,Strategy
3267,267778,2015,Indie
3267,267778,2015,RPG
3267,267778,2015,Strategy
3268,351170,2015,Action
3268,351170,2015,Indie
3268,351170,2015,Strategy
3268,351170,2015,Early Access
3269,351270,2015,Action
3269,351270,2015,Indie
3269,351270,2015,Strategy
3270,351280,2015,Indie
3271,349690,2015,Action
3271,349690,2015,Indie
3272,279720,2004,RPG
3273,348090,2015,Action
3273,348090,2015,RPG
3274,348040,2015,Adventure
3274,348040,2015,Indie
3274,348040,2015,Simulation
3275,275100,2015,Adventure
3275,275100,2015,Casual
3275,275100,2015,Indie
3276,347430,2015,Adventure
3276,347430,2015,Casual
3276,347430,2015,Indie
3277,334490,2015,Adventure
3277,334490,2015,Casual
3278,349050,2015,Adventure
3278,349050,2015,Indie
3279,355320,2015,Adventure
3279,355320,2015,Indie
3279,355320,2015,RPG
3280,355300,2015,Adventure
3280,355300,2015,Casual
3281,339031,2015,Action
3281,339031,2015,Adventure
3282,347990,2015,Indie
3282,347990,2015,Racing
3282,347990,2015,Simulation
3282,347990,2015,Sports
3283,355520,2015,Adventure
3283,355520,2015,Indie
3283,355520,2015,RPG
3284,339033,2015,Action
3284,339033,2015,Adventure
3285,352680,2015,Action
3285,352680,2015,Casual
3285,352680,2015,Strategy
3286,348180,2015,Adventure
3286,348180,2015,Indie
3286,348180,2015,RPG
3287,355760,2015,Adventure
3287,355760,2015,Casual
3287,355760,2015,Indie
3288,340540,2012,Action
3288,340540,2012,Adventure
3288,340540,2012,Free to Play
3288,340540,2012,Massively Multiplayer
3289,277758,2015,Simulation
3291,293760,2015,Simulation
3291,293760,2015,Strategy
3291,293760,2015,Early Access
3292,282210,2015,Strategy
3293,352190,2015,Strategy
3294,343600,2015,Action
3295,353620,2015,Simulation
3296,343940,2015,Adventure
3296,343940,2015,RPG
3296,343940,2015,Strategy
3297,337630,2015,Adventure
3297,337630,2015,Indie
3298,339200,2015,Action
3298,339200,2015,Adventure
3298,339200,2015,Indie
3298,339200,2015,RPG
3299,337640,2015,Adventure
3299,337640,2015,Indie
3300,337730,2015,Action
3300,337730,2015,Casual
3300,337730,2015,Indie
3301,352021,2015,Adventure
3301,352021,2015,Indie
3301,352021,2015,RPG
3302,281940,2015,Action
3302,281940,2015,Adventure
3302,281940,2015,Indie
3303,339570,2015,Indie
3303,339570,2015,RPG
3303,339570,2015,Strategy
3304,342791,2015,Casual
3304,342791,2015,Simulation
3305,342790,2015,Casual
3305,342790,2015,Simulation
3306,342792,2015,Casual
3306,342792,2015,Simulation
3307,353600,2015,Adventure
3307,353600,2015,Indie
3307,353600,2015,RPG
3308,342794,2015,Casual
3308,342794,2015,Simulation
3309,356880,2015,Indie
3310,342793,2015,Casual
3310,342793,2015,Simulation
3311,357240,2015,Adventure
3311,357240,2015,Indie
3312,353051,2015,Action
3312,353051,2015,Adventure
3313,341120,2015,Indie
3314,349480,2008,Action
3314,349480,2008,Free to Play
3314,349480,2008,RPG
3315,305500,2015,Action
3315,305500,2015,Indie
3315,305500,2015,RPG
3316,348530,2009,Action
3316,348530,2009,Adventure
3316,348530,2009,Indie
3317,339530,2015,Action
3317,339530,2015,Adventure
3317,339530,2015,Casual
3317,339530,2015,Indie
3317,339530,2015,Strategy
3317,339530,2015,Early Access
3318,306100,2015,Adventure
3318,306100,2015,Indie
3318,306100,2015,RPG
3319,343070,2015,Simulation
3320,347213,2015,Indie
3320,347213,2015,Simulation
3321,342580,2015,Casual
3321,342580,2015,Strategy
3322,357660,2015,Action
3322,357660,2015,Adventure
3322,357660,2015,Casual
3322,357660,2015,Free to Play
3322,357660,2015,Massively Multiplayer
3322,357660,2015,RPG
3323,348700,2001,Action
3323,348700,2001,Free to Play
3323,348700,2001,Indie
3324,358610,2015,Action
3324,358610,2015,Casual
3324,358610,2015,Indie
3325,353340,2015,Action
3325,353340,2015,Indie
3326,352111,2015,Animation &amp; Modeling
3326,352111,2015,Design &amp; Illustration
3326,352111,2015,Education
3326,352111,2015,Software Training
3326,352111,2015,Utilities
3327,357171,2015,Action
3327,357171,2015,Adventure
3328,358700,2015,Simulation
3329,357170,2015,Action
3329,357170,2015,Adventure
3330,348290,2014,Simulation
3331,343461,2015,Strategy
3332,245370,2015,Strategy
3333,351080,2001,Simulation
3333,351080,2001,Strategy
3334,321450,2015,Racing
3334,321450,2015,Simulation
3335,357290,2015,Action
3335,357290,2015,Adventure
3335,357290,2015,Indie
3336,356710,2015,Indie
3336,356710,2015,Strategy
3337,338372,2015,Indie
3337,338372,2015,Simulation
3337,338372,2015,Strategy
3338,355420,2015,Adventure
3338,355420,2015,RPG
3338,355420,2015,Strategy
3338,355420,2015,Early Access
3339,356123,2015,Action
3339,356123,2015,Casual
3339,356123,2015,Free to Play
3339,356123,2015,RPG
3339,356123,2015,Simulation
3339,356123,2015,Strategy
3340,355070,2014,Action
3340,355070,2014,Free to Play
3340,355070,2014,Massively Multiplayer
3341,334850,2015,Casual
3341,334850,2015,Indie
3341,334850,2015,RPG
3341,334850,2015,Simulation
3342,277763,2015,Simulation
3343,327670,2015,Indie
3343,327670,2015,RPG
3343,327670,2015,Strategy
3344,312230,2015,Action
3344,312230,2015,Adventure
3344,312230,2015,Indie
3345,354310,2014,Casual
3345,354310,2014,Strategy
3346,352000,2015,Action
3346,352000,2015,Adventure
3347,304030,2015,Free to Play
3347,304030,2015,Massively Multiplayer
3347,304030,2015,RPG
3348,306399,2015,RPG
3348,306399,2015,Simulation
3348,306399,2015,Strategy
3349,279800,2014,Adventure
3349,279800,2014,Casual
3350,356440,2014,Adventure
3350,356440,2014,Casual
3350,356440,2014,Indie
3351,358150,2015,Action
3351,358150,2015,RPG
3352,343423,2015,Adventure
3352,343423,2015,RPG
3352,343423,2015,Strategy
3353,325630,2015,Simulation
3353,325630,2015,Strategy
3354,351240,2012,Action
3354,351240,2012,Indie
3355,339840,2005,Adventure
3355,339840,2005,Indie
3356,352780,2015,Adventure
3356,352780,2015,Indie
3357,350810,2015,Action
3357,350810,2015,Casual
3357,350810,2015,Indie
3357,350810,2015,Simulation
3357,350810,2015,Strategy
3358,345370,2015,Utilities
3359,345660,2015,Racing
3359,345660,2015,Simulation
3359,345660,2015,Sports
3360,355430,2015,Action
3360,355430,2015,Adventure
3360,355430,2015,Indie
3360,355430,2015,RPG
3361,341150,2015,Indie
3361,341150,2015,RPG
3361,341150,2015,Strategy
3362,282590,2015,Indie
3362,282590,2015,Strategy
3363,347040,2015,Action
3363,347040,2015,Indie
3365,350260,2013,Casual
3365,350260,2013,Indie
3366,270810,2013,Action
3366,270810,2013,Casual
3366,270810,2013,Indie
3366,270810,2013,Racing
3367,253530,2007,Action
3367,253530,2007,Free to Play
3367,253530,2007,Indie
3368,354730,2015,Casual
3368,354730,2015,RPG
3369,357600,2015,Casual
3369,357600,2015,Indie
3369,357600,2015,Strategy
3370,347450,2015,Racing
3370,347450,2015,Simulation
3370,347450,2015,Sports
3371,290930,2015,Action
3371,290930,2015,Adventure
3371,290930,2015,Free to Play
3373,344630,2015,Adventure
3374,357440,2015,Action
3374,357440,2015,Adventure
3374,357440,2015,Indie
3375,339460,2015,Action
3375,339460,2015,Adventure
3375,339460,2015,Indie
3376,357830,2015,Action
3376,357830,2015,Indie
3377,356940,2015,Audio Production
3378,352150,2015,Action
3379,311730,2015,Action
3380,358140,2015,Action
3381,358141,2015,Action
3382,346900,2015,Casual
3382,346900,2015,Free to Play
3382,346900,2015,Indie
3383,346420,2015,Indie
3383,346420,2015,RPG
3383,346420,2015,Simulation
3384,336420,2015,Action
3384,336420,2015,Indie
3384,336420,2015,Strategy
3385,351930,2015,Strategy
3386,329970,2015,RPG
3386,329970,2015,Strategy
3386,329970,2015,Early Access
3387,342801,2015,Casual
3387,342801,2015,Simulation
3388,342803,2015,Casual
3388,342803,2015,Simulation
3389,342804,2015,Casual
3389,342804,2015,Simulation
3390,342802,2015,Casual
3390,342802,2015,Simulation
3391,342805,2015,Casual
3391,342805,2015,Simulation
3392,342806,2015,Casual
3392,342806,2015,Simulation
3393,348400,2014,Indie
3393,348400,2014,Strategy
3394,339690,2015,Action
3394,339690,2015,Indie
3396,355770,2015,Racing
3397,357770,2017,Action
3397,357770,2017,Adventure
3397,357770,2017,Indie
3397,357770,2017,Early Access
3398,342990,2010,Adventure
3398,342990,2010,Casual
3398,342990,2010,Indie
3399,359810,2015,Adventure
3399,359810,2015,Indie
3400,351400,2015,Action
3400,351400,2015,Strategy
3401,357900,2015,Adventure
3401,357900,2015,Indie
3401,357900,2015,Simulation
3402,318490,2015,Action
3402,318490,2015,Adventure
3402,318490,2015,Free to Play
3402,318490,2015,Indie
3403,355150,2015,Adventure
3403,355150,2015,Indie
3403,355150,2015,Strategy
3404,344960,2015,Adventure
