,id,ano,sentiment
7274,530180,2016,Mostly Positive
7275,468733,2016,5 user reviews
7276,517030,1989,Positive
7277,471870,2016,2 user reviews
7278,529000,2016,Very Positive
7279,505400,2016,4 user reviews
7280,530661,2016,Positive
7281,530660,2016,4 user reviews
7283,481110,2016,Mostly Positive
7285,524330,2016,Very Positive
7286,508740,2016,Mixed
7288,425670,2016,Very Positive
7290,492981,2016,5 user reviews
7291,492977,2016,1 user reviews
7294,529450,2016,Mostly Positive
7295,438420,2016,Mostly Positive
7297,385760,2016,Mixed
7298,518440,2011,Positive
7299,518460,2016,4 user reviews
7301,518500,2010,1 user reviews
7304,498590,2016,7 user reviews
7305,494230,2016,Very Positive
7306,530240,2016,Mixed
7307,528480,2016,1 user reviews
7308,420370,2016,6 user reviews
7309,491493,2016,3 user reviews
7310,310380,2016,Mostly Positive
7312,504800,2016,Positive
7313,491496,2016,1 user reviews
7314,494525,2016,9 user reviews
7315,483850,2016,Positive
7316,492400,2016,3 user reviews
7317,486160,2016,Mostly Negative
7318,469920,2016,Very Positive
7319,529750,2016,1 user reviews
7320,412660,2016,Very Positive
7321,286240,2016,Very Positive
7323,417150,2016,Positive
7325,367010,2016,Mixed
7326,505560,2016,5 user reviews
7327,476530,2016,Very Positive
7328,530690,2016,4 user reviews
7329,521940,2016,Mixed
7331,527250,2016,9 user reviews
7332,526540,2016,Mixed
7333,530140,2016,8 user reviews
7335,534140,2016,3 user reviews
7336,514400,2016,Mixed
7337,531110,2016,9 user reviews
7339,530550,2016,6 user reviews
7341,258030,2016,Mostly Positive
7342,489560,2016,Mostly Positive
7344,440961,2016,Very Positive
7345,534960,2016,Mixed
7346,434740,2016,Very Positive
7347,501930,2016,Mostly Positive
7348,529430,2016,1 user reviews
7350,520360,2016,Positive
7351,535720,2016,1 user reviews
7352,524420,2016,2 user reviews
7353,529050,2016,Positive
7354,397950,2016,Very Positive
7357,535130,2016,1 user reviews
7358,509420,2016,Mixed
7359,531860,2016,1 user reviews
7361,521480,2015,2 user reviews
7363,516370,2016,2 user reviews
7367,503460,2016,Positive
7374,376967,2016,Mostly Negative
7377,465870,2016,Mixed
7378,500270,2016,Mixed
7381,536510,2016,Mixed
7383,409040,2016,Mixed
7384,527930,2016,2 user reviews
7387,513530,2016,Mixed
7388,531890,2016,Positive
7389,522500,2016,6 user reviews
7392,531960,2016,Mostly Positive
7393,525610,2016,Mixed
7395,422900,2016,Very Positive
7396,535960,2014,2 user reviews
7398,527490,2016,Positive
7399,508910,2016,2 user reviews
7400,476000,2016,5 user reviews
7407,467490,2016,Mostly Positive
7410,533220,2016,1 user reviews
7412,523680,2016,Mostly Positive
7421,532600,2016,2 user reviews
7422,463540,2016,5 user reviews
7423,527040,2014,3 user reviews
7424,512100,2016,Positive
7427,534010,2016,Positive
7431,528270,2016,Positive
7432,537250,2016,1 user reviews
7433,513840,2016,5 user reviews
7434,528200,2016,Very Positive
7436,533780,2016,Very Positive
7438,524050,2016,Positive
7439,533850,2016,Mixed
7440,528590,2016,9 user reviews
7442,503700,2016,2 user reviews
7444,533640,2016,Mixed
7447,518200,2016,5 user reviews
7448,533870,2016,Positive
7451,490980,2016,Mostly Positive
7453,497780,2016,Very Positive
7454,498380,2016,5 user reviews
7455,538190,2016,Positive
7456,513920,2016,5 user reviews
7460,530580,2016,Mixed
7461,496810,2016,Very Positive
7464,514200,2016,3 user reviews
7465,531150,2016,2 user reviews
7466,531151,2016,Positive
7467,531152,2016,5 user reviews
7468,531154,2016,2 user reviews
7469,531153,2016,1 user reviews
7470,531156,2016,3 user reviews
7471,531157,2016,6 user reviews
7472,524270,2016,Positive
7473,503210,2016,Mostly Positive
7474,531155,2016,4 user reviews
7475,514390,2016,Mixed
7477,467260,2016,1 user reviews
7478,512260,2016,Positive
7479,526040,2016,Mixed
7485,535200,2016,9 user reviews
7486,533300,2016,Very Positive
7488,527550,2016,Negative
7494,508160,2016,1 user reviews
7496,489080,2016,2 user reviews
7497,505070,2016,Positive
7499,477140,2016,Mixed
7503,415900,2016,2 user reviews
7504,384080,2016,Mixed
7510,536430,2016,Mixed
7513,488960,2016,Positive
7515,533570,2016,3 user reviews
7516,472420,2016,Mostly Positive
7517,420828,2016,Positive
7518,514780,2016,Mixed
7519,515171,2016,2 user reviews
7520,485120,2016,Positive
7521,522650,2016,2 user reviews
7522,532890,2016,7 user reviews
7523,498720,2016,9 user reviews
7524,477890,2016,3 user reviews
7527,529690,2016,Positive
7528,533090,2016,1 user reviews
7529,452920,2016,5 user reviews
7530,539100,2016,Mostly Positive
7532,539103,2016,2 user reviews
7533,539104,2016,4 user reviews
7534,539101,2016,2 user reviews
7535,516710,2016,1 user reviews
7537,530520,2016,Mixed
7540,513590,2016,Mostly Negative
7541,538560,2016,Negative
7542,529860,2014,4 user reviews
7543,510620,2016,Very Positive
7544,496440,2016,4 user reviews
7545,423730,2016,2 user reviews
7546,495680,2016,Positive
7547,535760,2016,6 user reviews
7550,507010,2016,Mostly Positive
7551,508390,2016,Mostly Positive
7552,538590,2016,Mostly Negative
7555,475490,2016,Very Positive
7556,542330,2016,Very Positive
7557,505540,2016,Very Positive
7559,537670,2016,8 user reviews
7560,452530,2016,Very Positive
7561,439490,2016,Very Positive
7562,397150,2016,Very Positive
7564,536040,2016,Mostly Positive
7568,539460,2016,7 user reviews
7571,531540,2016,Mostly Positive
7573,537860,2016,Mixed
7574,448203,2016,2 user reviews
7575,446540,2016,Mixed
7576,494523,2016,7 user reviews
7577,446100,2016,Mixed
7578,504390,2016,Very Positive
7579,541560,2016,3 user reviews
7580,498340,2016,Mixed
7582,437570,2016,Very Positive
7583,527940,2016,1 user reviews
7584,533240,2016,2 user reviews
7586,514660,2016,Mostly Positive
7587,517140,2016,Positive
7588,531740,2016,Mostly Positive
7589,531200,2016,Mixed
7591,536750,2016,Mixed
7593,538100,2016,Very Positive
7595,504130,2016,Very Positive
7596,533060,2016,4 user reviews
7597,528110,2009,Mixed
7599,455120,2016,Mixed
7600,457330,2016,Mixed
7601,497100,2016,Mostly Positive
7602,491830,2016,Positive
7604,539380,2016,Mostly Positive
7605,530900,2016,Mixed
7609,538533,2016,1 user reviews
7610,540020,2016,Mostly Negative
7611,227940,2016,Mixed
7613,295196,2016,Positive
7614,541830,2016,6 user reviews
7615,435000,2016,Positive
7616,541400,2016,Mixed
7617,351920,2016,Overwhelmingly Positive
7618,545170,2016,5 user reviews
7619,538350,2016,3 user reviews
7621,540380,2016,1 user reviews
7625,394700,2016,Very Positive
7626,537760,2016,3 user reviews
7627,460190,2016,7 user reviews
7628,440420,2016,Very Positive
7629,489000,2016,Mixed
7630,474810,2015,4 user reviews
7632,532620,2016,2 user reviews
7633,347280,2016,Positive
7635,543200,2016,2 user reviews
7636,429480,2016,1 user reviews
7637,527770,2016,Mixed
7638,447950,2016,Positive
7641,491950,2016,Very Positive
7642,511190,2016,Mixed
7643,522652,2016,2 user reviews
7652,452320,2016,Mixed
7653,545100,2016,Mostly Positive
7657,542340,2016,Mostly Negative
7658,360500,2016,1 user reviews
7659,453780,2016,Positive
7660,289070,2016,Mostly Positive
7662,493980,2016,5 user reviews
7663,538720,2015,7 user reviews
7664,542780,2016,Mostly Negative
7665,374280,2016,Mixed
7666,535440,2016,Mostly Negative
7667,539310,2016,6 user reviews
7668,546090,2016,Very Positive
7669,546440,2016,3 user reviews
7670,405370,2016,Mixed
7675,545260,2016,3 user reviews
7678,537280,2016,Mostly Negative
7679,545470,2016,3 user reviews
7680,533030,2016,2 user reviews
7683,543811,2016,1 user reviews
7684,529950,2016,Very Positive
7686,433400,2016,Mostly Positive
7687,447020,2016,Very Positive
7688,486660,2016,5 user reviews
7689,491060,2016,4 user reviews
7690,305760,2016,Very Positive
7691,545800,2016,Mixed
7692,330100,2016,Mostly Positive
7693,506970,2016,Mixed
7694,539370,2016,Positive
7695,413250,2012,1 user reviews
7696,541760,2016,1 user reviews
7697,458960,2016,Mixed
7698,546320,2016,3 user reviews
7699,546312,2016,4 user reviews
7700,546311,2016,3 user reviews
7701,546310,2016,6 user reviews
7702,409520,2016,Mixed
7703,425650,2016,Very Positive
7704,535971,2016,1 user reviews
7705,545930,2010,9 user reviews
7706,535970,2016,3 user reviews
7707,455700,2016,Mixed
7708,373491,2016,7 user reviews
7709,545630,2011,8 user reviews
7710,543720,2016,3 user reviews
7711,530390,2016,Very Positive
7712,530641,2013,1 user reviews
7713,512250,2016,Very Positive
7716,547960,2016,9 user reviews
7717,522280,2016,Positive
7722,546410,2017,Positive
7728,516740,2016,1 user reviews
7729,456760,2016,Positive
7730,520610,2016,Mostly Positive
7732,434065,2016,Mostly Positive
7733,376970,2016,Positive
7737,548850,2016,4 user reviews
7742,538930,2016,1 user reviews
7743,538090,2016,3 user reviews
7744,547880,2016,5 user reviews
7746,538460,2016,2 user reviews
7747,550220,2016,1 user reviews
7748,547660,2016,Very Positive
7749,505170,2016,Mostly Positive
7750,467290,1998,Positive
7752,541280,2016,1 user reviews
7754,539690,2016,4 user reviews
7755,519300,2016,3 user reviews
7757,547310,2016,Mixed
7758,547980,2016,Positive
7761,528950,2016,4 user reviews
7762,545570,2016,Mixed
7763,540070,2016,Very Positive
7764,454650,2016,Mostly Positive
7765,507510,2016,Mixed
7766,489830,2016,Mostly Positive
7767,528420,2016,2 user reviews
7768,379870,2016,Mixed
7769,545030,2016,Positive
7770,544560,2016,3 user reviews
7771,544561,2016,1 user reviews
7772,542550,2016,Positive
7773,540100,2016,Mostly Positive
7774,520850,2016,Very Positive
7775,542830,2016,Mostly Positive
7776,541220,2016,2 user reviews
7777,501750,2016,Positive
7778,392330,2006,Positive
7779,428920,2016,7 user reviews
7781,547760,2016,Positive
7782,536680,2016,Mixed
7783,546260,2016,Positive
7786,545640,2016,1 user reviews
7787,548380,2016,3 user reviews
7788,546780,2016,Positive
7789,545580,2016,Mostly Positive
7790,526510,2016,Positive
7792,543980,2016,Very Positive
7793,547990,2016,Mixed
7795,526300,2016,1 user reviews
7796,526301,2016,3 user reviews
7797,386970,2016,Very Positive
7798,537750,2016,1 user reviews
7799,546600,2016,Mixed
7800,544240,2016,5 user reviews
7804,451800,2016,7 user reviews
7807,538220,2016,2 user reviews
7808,547530,2016,2 user reviews
7809,547730,2016,6 user reviews
7810,547400,2016,1 user reviews
7812,440962,2016,Very Positive
7814,509649,2016,4 user reviews
7816,491030,2016,Mixed
7821,542450,2016,Mixed
7822,546490,2016,Mixed
7823,536520,2016,8 user reviews
7825,396420,2016,Mostly Positive
7826,526390,2016,1 user reviews
7827,537660,2016,5 user reviews
7830,458630,2016,Mixed
7831,535880,2016,Mixed
7832,551160,2016,2 user reviews
7834,440660,2016,4 user reviews
7835,539440,2016,Mixed
7838,552820,2016,2 user reviews
7839,508230,2016,Mostly Positive
7847,381340,2016,3 user reviews
7849,544600,2016,Very Positive
7850,489851,2016,1 user reviews
7851,482730,2016,Mixed
7853,482750,2016,Mostly Positive
7854,489860,2016,Mixed
7855,534270,2016,3 user reviews
7857,459410,2016,4 user reviews
7858,547430,2016,1 user reviews
7859,531930,2016,Mostly Positive
7861,513510,2016,Very Positive
7862,465292,2016,1 user reviews
7863,505750,2016,Mixed
7867,431810,2016,Mixed
7868,492130,2016,Very Positive
7869,422181,2016,3 user reviews
7870,519080,2016,Very Positive
7872,538920,2016,Mixed
7875,453690,2016,Very Positive
7876,501640,2016,9 user reviews
7878,237870,2016,Mixed
7879,530530,2016,1 user reviews
7880,494522,2016,7 user reviews
7881,524680,2016,Mixed
7883,528080,2016,Mostly Negative
7887,551580,2016,Positive
7889,532090,2016,Positive
7892,475550,2016,Very Positive
7893,444200,2016,Mostly Positive
7895,500271,2016,Mostly Positive
7896,432370,2016,Positive
7897,552950,2016,1 user reviews
7898,536920,2016,1 user reviews
7899,554791,2016,Mostly Positive
7900,554790,2016,Mixed
7901,465280,2016,Very Positive
7902,528620,2016,Mixed
7904,436850,2016,2 user reviews
7906,314790,2016,Very Positive
7907,376975,2016,Mixed
7911,551100,2016,4 user reviews
7912,420060,2016,Very Positive
7913,548230,2016,Positive
7918,518120,2016,3 user reviews
7920,549200,2016,7 user reviews
7923,533950,2016,Very Positive
7924,545330,2016,Mixed
7925,546870,2016,3 user reviews
7926,532700,2016,9 user reviews
7927,545320,2016,5 user reviews
7928,551680,2016,8 user reviews
7930,550270,1993,2 user reviews
7936,547230,2016,5 user reviews
7937,416250,2016,9 user reviews
7938,550810,2016,Positive
7939,558140,2016,1 user reviews
7944,466940,2016,Mostly Positive
7945,435340,2016,4 user reviews
7947,509664,2016,3 user reviews
7948,509660,2016,1 user reviews
7949,553120,2016,3 user reviews
7951,509662,2016,2 user reviews
7954,369830,2016,Very Positive
7957,265470,2016,Very Positive
7959,557000,2016,7 user reviews
7960,491350,2016,Positive
7961,399830,2016,3 user reviews
7964,538351,2016,1 user reviews
7968,422910,2016,Very Positive
7969,555861,2016,1 user reviews
7971,422920,2016,Positive
7972,372110,2016,Positive
7973,511500,2016,Mostly Positive
7975,470470,2016,Positive
7976,547240,2016,1 user reviews
7977,448185,2016,Positive
7979,550390,2016,5 user reviews
7980,546990,2016,Mixed
7981,469820,2016,Very Positive
7982,540510,2016,Very Positive
7983,540870,2016,Mixed
7984,553640,2016,Very Positive
7986,488440,2016,Mixed
7987,490870,2016,Very Positive
7988,232090,2016,Very Positive
7990,553100,2016,Mostly Negative
7991,553073,2016,1 user reviews
7993,555360,2016,2 user reviews
7994,464650,2016,Positive
7998,558670,2016,2 user reviews
7999,454580,2016,Mixed
8000,509000,2016,Mixed
8001,555820,2016,2 user reviews
8002,531640,2016,Mostly Positive
8003,552410,2016,Mixed
8004,351320,2014,8 user reviews
8007,518660,2016,Mixed
8008,558870,2016,Mostly Negative
8010,438770,2016,2 user reviews
8012,398670,2016,6 user reviews
8013,553040,2016,6 user reviews
8014,556470,2016,Very Positive
8015,509665,2016,1 user reviews
8017,556000,2016,5 user reviews
8018,537322,2016,1 user reviews
8019,553075,2016,2 user reviews
8020,555930,2016,4 user reviews
8027,540710,2016,Very Positive
8029,509668,2016,1 user reviews
8032,399620,2016,Mostly Negative
8033,511892,2016,Mostly Negative
8034,544770,2016,1 user reviews
8035,551971,2016,5 user reviews
8037,551970,2016,1 user reviews
8038,537100,2016,Very Positive
8039,555640,2016,Very Positive
8040,436530,2016,Mostly Positive
8041,546980,2016,Very Negative
8044,540440,2014,2 user reviews
8045,560770,2016,2 user reviews
8047,548490,2015,1 user reviews
8049,560220,2016,Positive
8050,558620,2016,Positive
8051,546180,2016,Mixed
8052,550560,2014,1 user reviews
8053,554320,2016,4 user reviews
8054,554321,2016,7 user reviews
8056,559780,2016,1 user reviews
8058,528640,2016,Mixed
8059,530300,2016,6 user reviews
8061,544290,2016,4 user reviews
8062,527990,2016,Mostly Positive
8063,550060,2016,Positive
8068,555180,2016,Mixed
8069,501630,2016,Positive
8070,447040,2016,Very Positive
8071,525013,2016,Positive
8072,517300,2016,4 user reviews
8075,562600,2016,3 user reviews
8077,556190,2016,Positive
8078,547501,2016,Mostly Positive
8079,547500,2016,Very Positive
8080,515191,2016,Very Positive
8081,384030,2016,Mixed
8082,512350,2016,Mixed
8083,502430,2016,8 user reviews
8085,560230,2016,2 user reviews
8086,562700,2017,Mostly Negative
8087,486540,2016,Mixed
8089,468100,2016,Mostly Positive
8090,512170,2016,Mixed
8092,422190,2016,1 user reviews
8093,563200,2016,8 user reviews
8100,557290,2016,7 user reviews
8103,414190,2016,Very Positive
8104,511010,2016,Mixed
8105,402560,2016,Mixed
8106,562430,2016,5 user reviews
8107,500690,2016,Positive
8108,434068,2016,Mixed
8109,550420,2016,Positive
8110,549090,2016,Very Positive
8111,403970,2016,Mostly Positive
8112,550450,2014,Mixed
8113,407880,2016,Positive
8114,536741,2016,2 user reviews
8115,460920,2016,Mostly Positive
8117,529700,2016,Positive
8118,383230,2016,Very Positive
8120,463630,2016,1 user reviews
8121,541410,2016,3 user reviews
8123,555290,2016,Positive
8124,517960,2016,3 user reviews
8125,514720,2016,3 user reviews
8128,440450,2016,Mixed
8129,547090,2016,Mixed
8130,545150,2016,Mixed
8131,561680,2016,4 user reviews
8132,548700,2016,Positive
8134,545860,2016,Mixed
8135,529770,2016,Very Positive
8136,513450,2016,Very Positive
8137,556570,2016,6 user reviews
8138,452521,2016,Mixed
8139,563880,2016,2 user reviews
8141,565261,2016,7 user reviews
8147,366240,2016,Mixed
8148,562510,2016,9 user reviews
8149,515120,2016,3 user reviews
8151,565340,2016,Mixed
8152,488770,2016,Very Positive
8154,529020,2016,Positive
8155,512310,2016,2 user reviews
8156,513093,2016,4 user reviews
8157,523530,2016,2 user reviews
8158,523531,2016,6 user reviews
8159,523533,2016,4 user reviews
8160,523534,2016,3 user reviews
8161,459880,2016,Mixed
